"","I_all_1825","kappa_value_1c","kappa_value_2c","kappa_value_11","kappa_value_22","kappa_value_12","kappa_value_21","gamma_value_VA","gamma_value_EC"
"1",2351.73861636072,0.0119299219883288,0.0119299219883288,0.0176932236592714,0.0176932236592714,0.0176932236592714,0.0176932236592714,0.025182195730065,0.025182195730065
"2",2287.43721926895,0.0285922458522823,0.0285922458522823,0.0428469238127533,0.0428469238127533,0.0428469238127533,0.0428469238127533,0.0408667456839699,0.0408667456839699
"3",1659.06048294237,0.200529296013216,0.200529296013216,0.294265906937494,0.294265906937494,0.294265906937494,0.294265906937494,0.0508275762482919,0.0508275762482919
"4",1160.23000472061,0.143045089555159,0.143045089555159,0.135864350929618,0.135864350929618,0.135864350929618,0.135864350929618,0.00987721169476397,0.00987721169476397
"5",2120.69508421469,0.0541762001322832,0.0541762001322832,0.0582384272584772,0.0582384272584772,0.0582384272584772,0.0582384272584772,0.0326452290633367,0.0326452290633367
"6",2340.84484445253,0.0250312663639803,0.0250312663639803,0.0283910975255108,0.0283910975255108,0.0283910975255108,0.0283910975255108,0.0681803222511755,0.0681803222511755
"7",1769.54712263289,0.138366580567691,0.138366580567691,0.135665776724367,0.135665776724367,0.135665776724367,0.135665776724367,0.0358645038261358,0.0358645038261358
"8",1570.59178461551,0.164449956947906,0.164449956947906,0.208387521190981,0.208387521190981,0.208387521190981,0.208387521190981,0.0284672171012312,0.0284672171012312
"9",1675.7842317434,0.104900436043475,0.104900436043475,0.0905626526519513,0.0905626526519513,0.0905626526519513,0.0905626526519513,0.0186935084177181,0.0186935084177181
"10",2148.06086699414,0.0679453125271706,0.0679453125271706,0.0975478786407822,0.0975478786407822,0.0975478786407822,0.0975478786407822,0.056274202923635,0.056274202923635
"11",1630.53719933912,0.199479331254402,0.199479331254402,0.176374086042075,0.176374086042075,0.176374086042075,0.176374086042075,0.042705848369454,0.042705848369454
"12",1536.51304692884,0.161603150479499,0.161603150479499,0.158756521478456,0.158756521478456,0.158756521478456,0.158756521478456,0.0247596185008809,0.0247596185008809
"13",1995.98159816244,0.123276312971614,0.123276312971614,0.097552327856412,0.097552327856412,0.097552327856412,0.097552327856412,0.0684504923345521,0.0684504923345521
"14",1907.28656986217,0.14600202616971,0.14600202616971,0.112471806512919,0.112471806512919,0.112471806512919,0.112471806512919,0.06240555338901,0.06240555338901
"15",1616.47139447839,0.126746469442354,0.126746469442354,0.12263358893777,0.12263358893777,0.12263358893777,0.12263358893777,0.0211698691767966,0.0211698691767966
"16",2239.71391733799,0.0419027983700442,0.0419027983700442,0.0478639156321452,0.0478639156321452,0.0478639156321452,0.0478639156321452,0.0478660081008309,0.0478660081008309
"17",1075.80023109041,0.140873310710544,0.140873310710544,0.0760678966832992,0.0760678966832992,0.0760678966832992,0.0760678966832992,0.00792702105283737,0.00792702105283737
"18",2257.43428871134,0.0364129730787595,0.0364129730787595,0.0447718350488961,0.0447718350488961,0.0447718350488961,0.0447718350488961,0.0445815873388993,0.0445815873388993
"19",2400.70186275001,0.0098688513839435,0.0098688513839435,0.00676418236770984,0.00676418236770984,0.00676418236770984,0.00676418236770984,0.0610679977147421,0.0610679977147421
"20",2096.48502149791,0.0557844679464294,0.0557844679464294,0.0818054750130058,0.0818054750130058,0.0818054750130058,0.0818054750130058,0.030803412929452,0.030803412929452
"21",2412.21384344727,0.00654377465074136,0.00654377465074136,0.00364174540776926,0.00364174540776926,0.00364174540776926,0.00364174540776926,0.0506338303232566,0.0506338303232566
